8.279166,-4.843073,0.507278
8.279166,-4.843073,0.507278
8.279166,-4.843073,0.507278
8.126025,-4.737789,0.526420
8.126025,-4.737789,0.526420
8.126025,-4.737789,0.526420
8.126025,-4.737789,0.526420
8.374879,-4.910072,0.526420
8.374879,-4.910072,0.526420
8.374879,-4.910072,0.526420
8.336594,-4.766502,0.612562
8.336594,-4.766502,0.612562
8.336594,-4.766502,0.612562
8.336594,-4.766502,0.612562
8.269595,-4.919643,0.478564
8.269595,-4.919643,0.478564
8.269595,-4.919643,0.478564
8.307880,-5.063213,0.497707
8.307880,-5.063213,0.497707
8.307880,-5.063213,0.497707
8.049455,-5.005785,0.612562
8.049455,-5.005785,0.612562
8.049455,-5.005785,0.612562
8.049455,-5.005785,0.612562
7.848458,-5.111069,0.622133
7.848458,-5.111069,0.622133
7.848458,-5.111069,0.622133
7.427321,-5.828916,0.717846
7.427321,-5.828916,0.717846
7.427321,-5.828916,0.717846
7.427321,-5.828916,0.717846
7.092326,-6.460621,0.717846
7.092326,-6.460621,0.717846
7.092326,-6.460621,0.717846
7.216753,-6.575476,1.014556
7.216753,-6.575476,1.014556
7.216753,-6.575476,1.014556
7.302894,-6.259624,0.258424
7.302894,-6.259624,0.258424
7.302894,-6.259624,0.258424
7.302894,-6.259624,0.258424
6.939185,-6.278766,0.306281
6.939185,-6.278766,0.306281
6.939185,-6.278766,0.306281
7.044470,-6.422336,0.315852
7.044470,-6.422336,0.315852
7.044470,-6.422336,0.315852
7.015755,-6.412764,0.028713
7.015755,-6.412764,0.028713
7.015755,-6.412764,0.028713
7.015755,-6.412764,0.028713
6.795616,-6.173482,0.287138
6.795616,-6.173482,0.287138
6.795616,-6.173482,0.287138
7.312466,-5.972485,0.344566
7.312466,-5.972485,0.344566
7.312466,-5.972485,0.344566
7.312466,-5.972485,0.344566
8.719446,-5.168496,0.708275
8.719446,-5.168496,0.708275
8.719446,-5.168496,0.708275
9.178867,-4.393222,0.334995
9.178867,-4.393222,0.334995
9.178867,-4.393222,0.334995
8.575876,-4.747360,0.124426
8.575876,-4.747360,0.124426
8.575876,-4.747360,0.124426
8.575876,-4.747360,0.124426
8.413164,-3.627519,0.315852
8.413164,-3.627519,0.315852
8.413164,-3.627519,0.315852
8.633304,-4.508078,0.612562
8.633304,-4.508078,0.612562
8.633304,-4.508078,0.612562
8.528020,-4.508078,0.382851
8.528020,-4.508078,0.382851
8.528020,-4.508078,0.382851
8.528020,-4.508078,0.382851
8.126025,-3.866801,0.210568
8.126025,-3.866801,0.210568
8.126025,-3.866801,0.210568
9.150154,-4.699503,0.440279
9.150154,-4.699503,0.440279
9.150154,-4.699503,0.440279
9.150154,-4.699503,0.440279
7.867600,-5.139783,0.574277
7.867600,-5.139783,0.574277
7.867600,-5.139783,0.574277
6.297909,-5.867201,-1.158126
6.297909,-5.867201,-1.158126
6.297909,-5.867201,-1.158126
7.283752,-7.111468,0.114855
7.283752,-7.111468,0.114855
7.283752,-7.111468,0.114855
7.283752,-7.111468,0.114855
6.891329,-6.412764,0.392422
6.891329,-6.412764,0.392422
6.891329,-6.412764,0.392422
6.805187,-6.020341,-1.253839
6.805187,-6.020341,-1.253839
6.805187,-6.020341,-1.253839
6.958328,-6.565905,0.976271
6.958328,-6.565905,0.976271
6.958328,-6.565905,0.976271
6.958328,-6.565905,0.976271
6.776474,-6.355337,0.650847
6.776474,-6.355337,0.650847
6.776474,-6.355337,0.650847
7.762316,-7.216753,0.736989
7.762316,-7.216753,0.736989
7.762316,-7.216753,0.736989
7.762316,-7.216753,0.736989
7.590033,-5.742774,0.354137
7.590033,-5.742774,0.354137
7.590033,-5.742774,0.354137
8.729017,-3.589234,0.516849
8.729017,-3.589234,0.516849
8.729017,-3.589234,0.516849
8.575876,-4.680361,0.622133
8.575876,-4.680361,0.622133
8.575876,-4.680361,0.622133
8.575876,-4.680361,0.622133
8.441878,-4.220939,0.124426
8.441878,-4.220939,0.124426
8.441878,-4.220939,0.124426
8.528020,-4.144368,0.181854
8.528020,-4.144368,0.181854
8.528020,-4.144368,0.181854
8.757731,-4.240081,0.210568
8.757731,-4.240081,0.210568
8.757731,-4.240081,0.210568
8.757731,-4.240081,0.210568
8.365307,-3.924229,0.057427
8.365307,-3.924229,0.057427
8.365307,-3.924229,0.057427
8.595019,-3.866801,0.038285
8.595019,-3.866801,0.038285
8.595019,-3.866801,0.038285
8.595019,-3.866801,0.038285
10.030713,-5.580062,0.794417
10.030713,-5.580062,0.794417
10.030713,-5.580062,0.794417
6.776474,-5.197211,0.296710
6.776474,-5.197211,0.296710
6.776474,-5.197211,0.296710
7.341179,-5.962914,0.086141
7.341179,-5.962914,0.086141
7.341179,-5.962914,0.086141
7.341179,-5.962914,0.086141
7.848458,-6.910472,0.698704
7.848458,-6.910472,0.698704
7.848458,-6.910472,0.698704
7.580462,-5.426922,0.526420
7.580462,-5.426922,0.526420
7.580462,-5.426922,0.526420
6.996613,-6.106483,0.172283
6.996613,-6.106483,0.172283
6.996613,-6.106483,0.172283
6.996613,-6.106483,0.172283
7.006185,-6.068198,0.028713
7.006185,-6.068198,0.028713
7.006185,-6.068198,0.028713
7.695317,-6.049055,0.057427
7.695317,-6.049055,0.057427
7.695317,-6.049055,0.057427
7.695317,-6.049055,0.057427
7.331608,-4.326223,0.401994
7.331608,-4.326223,0.401994
7.331608,-4.326223,0.401994
7.915457,-4.335794,0.583848
7.915457,-4.335794,0.583848
7.915457,-4.335794,0.583848
8.441878,-5.656633,0.057427
8.441878,-5.656633,0.057427
8.441878,-5.656633,0.057427
8.441878,-5.656633,0.057427
8.269595,-5.225924,0.564706
8.269595,-5.225924,0.564706
8.269595,-5.225924,0.564706
7.724031,-5.417350,0.641276
7.724031,-5.417350,0.641276
7.724031,-5.417350,0.641276
7.992027,-5.388636,0.296710
7.992027,-5.388636,0.296710
7.992027,-5.388636,0.296710
7.992027,-5.388636,0.296710
7.771888,-5.436492,0.095712
7.771888,-5.436492,0.095712
7.771888,-5.436492,0.095712
7.561319,-4.594219,0.019142
7.561319,-4.594219,0.019142
7.561319,-4.594219,0.019142
7.561319,-4.594219,0.019142
9.360722,-6.508477,-1.177268
9.360722,-6.508477,-1.177268
9.360722,-6.508477,-1.177268
6.431907,-5.455635,0.622133
6.431907,-5.455635,0.622133
6.431907,-5.455635,0.622133
6.977470,-5.685346,0.861416
6.977470,-5.685346,0.861416
6.977470,-5.685346,0.861416
6.977470,-5.685346,0.861416
7.293323,-6.833901,0.066999
7.293323,-6.833901,0.066999
7.293323,-6.833901,0.066999
7.446464,-6.020341,0.698704
7.446464,-6.020341,0.698704
7.446464,-6.020341,0.698704
7.494320,-6.116054,0.497707
7.494320,-6.116054,0.497707
7.494320,-6.116054,0.497707
7.494320,-6.116054,0.497707
7.322037,-5.819344,0.689132
7.322037,-5.819344,0.689132
7.322037,-5.819344,0.689132
6.920042,-5.848058,0.736989
6.920042,-5.848058,0.736989
6.920042,-5.848058,0.736989
6.920042,-5.848058,0.736989
8.011170,-6.585048,0.555134
8.011170,-6.585048,0.555134
8.011170,-6.585048,0.555134
8.422735,-3.225525,0.449850
8.422735,-3.225525,0.449850
8.422735,-3.225525,0.449850
7.762316,-5.369494,0.306281
7.762316,-5.369494,0.306281
7.762316,-5.369494,0.306281
7.762316,-5.369494,0.306281
8.930014,-3.866801,0.296710
8.930014,-3.866801,0.296710
8.930014,-3.866801,0.296710
8.614161,-5.044070,0.334995
8.614161,-5.044070,0.334995
8.614161,-5.044070,0.334995
8.614161,-4.249653,0.411565
8.499306,-4.249653,0.411565
8.499306,-4.249653,0.411565
8.499306,-4.249653,0.411565
8.154739,-4.785645,0.047856
8.154739,-4.785645,0.047856
8.154739,-4.785645,0.047856
8.030312,-4.737789,0.478564
8.030312,-4.737789,0.478564
8.030312,-4.737789,0.478564
8.030312,-4.737789,0.478564
10.461420,-6.154339,0.325423
10.461420,-6.154339,0.325423
10.461420,-6.154339,0.325423
6.977470,-5.675775,1.062413
6.977470,-5.675775,1.062413
6.977470,-5.675775,1.062413
7.255038,-4.890929,0.421136
7.255038,-4.890929,0.421136
7.255038,-4.890929,0.421136
7.255038,-4.890929,0.421136
7.427321,-6.699903,0.277567
7.427321,-6.699903,0.277567
7.427321,-6.699903,0.277567
7.494320,-5.895915,0.124426
7.494320,-5.895915,0.124426
7.494320,-5.895915,0.124426
7.494320,-5.895915,0.660419
7.427321,-5.551348,0.660419
7.427321,-5.551348,0.660419
7.427321,-5.551348,0.660419
7.590033,-5.991628,0.449850
7.590033,-5.991628,0.449850
7.590033,-5.991628,0.449850
7.207181,-5.886343,0.430708
7.207181,-5.886343,0.430708
7.207181,-5.886343,0.430708
7.207181,-5.886343,0.430708
6.939185,-5.714060,0.622133
6.939185,-5.714060,0.622133
6.939185,-5.714060,0.622133
9.351150,-6.575476,0.047856
9.351150,-6.575476,0.047856
9.351150,-6.575476,0.047856
7.417750,-4.651647,0.440279
7.417750,-4.651647,0.440279
7.417750,-4.651647,0.440279
7.417750,-4.651647,0.440279
8.690732,-4.441078,0.191425
8.690732,-4.441078,0.191425
8.690732,-4.441078,0.191425
8.834301,-5.053641,0.832702
8.834301,-5.053641,0.832702
8.834301,-5.053641,0.832702
8.834301,-5.053641,0.832702
8.298309,-4.383651,0.105284
8.298309,-4.383651,0.105284
8.298309,-4.383651,0.105284
8.489735,-4.469792,0.449850
8.489735,-4.469792,0.449850
8.489735,-4.469792,0.449850
8.413164,-4.230510,0.430708
8.413164,-4.230510,0.430708
8.413164,-4.230510,0.430708
8.413164,-4.230510,0.430708
8.260023,-3.981656,0.392422
8.260023,-3.981656,0.392422
8.260023,-3.981656,0.392422
9.035298,-5.120640,0.555134
9.035298,-5.120640,0.555134
9.035298,-5.120640,0.555134
6.699903,-5.618347,0.325423
6.699903,-5.618347,0.325423
